strategy;target_driver;relative_diff;form_weight
ml_model;postgres;0.06701629884613071;2.1481481481481484
ml_model;postgres;0.06701629884613071;2.1481481481481484
ml_model;postgres;0.06701629884613071;2.1481481481481484
ml_model;postgres;0.06701629884613071;2.1481481481481484
ml_model;postgres;0.06701629884613071;2.1481481481481484
ml_model;postgres;0.06701629884613071;2.1481481481481484
ml_model;postgres;0.06701629884613071;2.1481481481481484
ml_model;postgres;0.06701629884613071;2.1481481481481484
ml_model;postgres;-0.3068294738009472;2.1481481481481484
ml_model;postgres;-0.3068294738009472;2.1481481481481484
ml_model;postgres;-0.3068294738009472;2.1481481481481484
ml_model;postgres;-0.3068294738009472;2.1481481481481484
ml_model;postgres;-0.3068294738009472;2.1481481481481484
ml_model;postgres;-0.3068294738009472;2.1481481481481484
ml_model;postgres;-0.3068294738009472;2.1481481481481484
ml_model;postgres;-0.3068294738009472;2.1481481481481484
ml_model;postgres;-0.3068294738009472;2.1481481481481484
ml_model;postgres;-0.3068294738009472;2.1481481481481484
ml_model;postgres;-0.3068294738009472;2.1481481481481484
ml_model;postgres;-0.3068294738009472;2.1481481481481484
ml_model;postgres;-0.3068294738009472;2.1481481481481484
ml_model;postgres;-0.3068294738009472;2.1481481481481484
ml_model;postgres;-0.3068294738009472;2.1481481481481484
ml_model;postgres;-0.3068294738009472;2.1481481481481484
ml_model;postgres;-0.3068294738009472;2.1481481481481484
ml_model;postgres;-0.3068294738009472;2.1481481481481484
ml_model;postgres;-0.3068294738009472;2.1481481481481484
ml_model;postgres;-0.3068294738009472;2.1481481481481484
ml_model;postgres;-0.3068294738009472;2.1481481481481484
ml_model;postgres;-0.3068294738009472;2.1481481481481484
ml_model;postgres;-0.3068294738009472;2.1481481481481484
ml_model;postgres;-0.3068294738009472;2.1481481481481484
ml_model;postgres;-0.3068294738009472;2.1481481481481484
ml_model;postgres;-0.3068294738009472;2.1481481481481484
ml_model;postgres;-0.3068294738009472;2.1481481481481484
ml_model;postgres;-0.3068294738009472;2.1481481481481484
ml_model;postgres;-0.3068294738009472;2.1481481481481484
ml_model;postgres;-0.12335592460377957;0.40576902378646
ml_model;postgres;-0.5276612536947736;0.40576902378646
ml_model;postgres;-0.5276612536947736;0.40576902378646
ml_model;postgres;-0.4998599718618609;0.40576902378646
ml_model;postgres;-0.4998599718618609;0.40576902378646
ml_model;postgres;-0.26648075600376836;0.40576902378646
ml_model;postgres;-0.26648075600376836;0.40576902378646
ml_model;postgres;-0.3610332905479346;0.40576902378646
ml_model;postgres;-0.3610332905479346;0.40576902378646
ml_model;postgres;-0.3610332905479346;0.40576902378646
ml_model;postgres;-0.2991373212569662;0.40576902378646
ml_model;postgres;-0.2991373212569662;0.40576902378646
ml_model;postgres;-0.2991373212569662;0.40576902378646
ml_model;postgres;0.05531862841038069;2.1481481481481484
ml_model;postgres;0.05531862841038069;2.1481481481481484
ml_model;postgres;0.05531862841038069;2.1481481481481484
ml_model;postgres;0.05531862841038069;2.1481481481481484
ml_model;postgres;0.05531862841038069;2.1481481481481484
ml_model;postgres;0.05531862841038069;2.1481481481481484
ml_model;postgres;0.05531862841038069;2.1481481481481484
ml_model;postgres;0.05531862841038069;2.1481481481481484
ml_model;postgres;-0.0015099852525588815;2.1481481481481484
ml_model;postgres;-0.0015099852525588815;2.1481481481481484
ml_model;postgres;-0.0015099852525588815;2.1481481481481484
ml_model;postgres;-0.0015099852525588815;2.1481481481481484
ml_model;postgres;-0.0015099852525588815;2.1481481481481484
ml_model;postgres;-0.0015099852525588815;2.1481481481481484
ml_model;postgres;-0.0015099852525588815;2.1481481481481484
ml_model;postgres;-0.0015099852525588815;2.1481481481481484
ml_model;postgres;-0.22903338304520737;2.1481481481481484
ml_model;postgres;-0.22903338304520737;2.1481481481481484
ml_model;postgres;-0.22903338304520737;2.1481481481481484
ml_model;postgres;-0.22903338304520737;2.1481481481481484
ml_model;postgres;-0.22903338304520737;2.1481481481481484
ml_model;postgres;-0.22903338304520737;2.1481481481481484
ml_model;postgres;-0.22903338304520737;2.1481481481481484
ml_model;postgres;-0.22903338304520737;2.1481481481481484
ml_model;postgres;0.08783070434108758;2.1481481481481484
ml_model;postgres;-0.20670168818109172;0.40576902378646
ml_model;postgres;-0.43147566241154506;0.40576902378646
ml_model;postgres;-0.1784130876765998;0.40576902378646
ml_model;postgres;-0.35154739560716564;0.40576902378646
ml_model;postgres;-0.3236772971557327;0.40576902378646
ml_model;postgres;0.0065626056210937615;0.40576902378646
ml_model;postgres;0.0065626056210937615;0.40576902378646
ml_model;postgres;0.0065626056210937615;0.40576902378646
ml_model;postgres;0.0065626056210937615;0.40576902378646
