driver,query_shape,phase,n,mean,median,std,cv,min,p90,p95,p99,max
postgres,connection all only,exec,883.0,680.365798414496,679.0,61.44059357359653,0.09030523538481187,563.0,748.8000000000001,777.9,846.5399999999998,876.0
mongo,connection all only,total,917.0,1598.7753544165757,1556.0,114.52547686190786,0.07163325137927239,1424.0,1771.0,1835.3999999999999,1923.8400000000001,1944.0
neo4j,connection all only,total,943.0,2261.782608695652,2239.0,278.2905095044319,0.12304034368047392,1679.0,2620.6000000000004,2727.7,2990.4800000000005,3083.0
postgres,connection all only,total,895.0,743.6558659217877,744.0,72.45725428674447,0.0974338502620848,605.0,821.6,864.3,951.1799999999998,978.0
mongo,connection equality,build,2934.0,269.4052488070893,235.0,208.68027603552437,0.7745961779124513,50.0,584.0,736.0,852.6700000000001,918.0
neo4j,connection equality,build,2893.0,11.271344624956793,11.0,1.9819373205710913,0.17583858772117783,6.0,14.0,15.0,16.079999999999927,17.0
postgres,connection equality,build,2872.0,48.549442896935936,42.0,12.434418406049527,0.25611866303895925,31.0,69.0,71.0,80.0,85.0
mongo,connection equality,exec,2950.0,4232.65186440678,2667.5,3719.5785416435265,0.8787820640110304,564.0,9585.3,9946.099999999999,10713.0,12333.0
neo4j,connection equality,exec,2949.0,3197.4164123431674,2386.0,1953.9079746378382,0.6110896181976976,1031.0,5895.200000000001,6204.2,7277.479999999996,10124.0
postgres,connection equality,exec,2948.0,1848.9810040705563,1219.0,1322.6175701348425,0.7153224220384538,513.0,3688.2000000000007,3885.3,4358.240000000002,7044.0
mongo,connection equality,total,2950.0,4508.694576271187,2875.0,3915.332877739868,0.8683961203195881,626.0,10110.2,10466.0,11313.39999999999,13164.0
neo4j,connection equality,total,2949.0,3209.3689386232622,2399.0,1954.1717927869454,0.608895963710933,1040.0,5907.200000000001,6214.6,7287.999999999996,10135.0
postgres,connection equality,total,2948.0,1901.106512890095,1269.0,1324.950533173325,0.6969365073391456,548.0,3746.3,3939.2500000000005,4428.710000000001,7085.0
mongo,connection filter near node and edge,build,2928.0,98.37602459016394,108.0,27.47759901944981,0.27931194753927,55.0,130.0,138.0,160.0,197.0
neo4j,connection filter near node and edge,build,2502.0,15.884892086330936,16.0,1.5712899119991526,0.0989172544238597,12.0,18.0,18.0,20.0,20.0
postgres,connection filter near node and edge,build,2921.0,57.47312564190346,50.0,16.239075783924957,0.2825507679033399,40.0,83.0,91.0,105.0,116.0
mongo,connection filter near node and edge,exec,2950.0,5208.013220338983,3204.0,4643.275412276381,0.8915636761717275,657.0,11750.4,12201.55,13281.83999999998,17430.0
neo4j,connection filter near node and edge,exec,2946.0,5292.1025118805155,3384.0,4226.758223446282,0.7986916757484218,1100.0,10967.0,11597.75,13585.050000000007,23070.0
postgres,connection filter near node and edge,exec,2950.0,1349.47593220339,1112.0,699.4745787114371,0.5183305326308064,520.0,2295.2,2519.5499999999997,2833.1399999999967,3549.0
mongo,connection filter near node and edge,total,2950.0,5309.074237288136,3309.5,4661.7349850804585,0.8780692785078973,723.0,11879.0,12334.0,13414.28999999998,17537.0
neo4j,connection filter near node and edge,total,2946.0,5308.463679565512,3398.5,4225.818379530627,0.7960529890780946,1118.0,10982.5,11611.25,13599.950000000004,23085.0
postgres,connection filter near node and edge,total,2950.0,1408.864745762712,1179.5,701.4845042306158,0.4979076283514041,566.0,2354.0,2577.7499999999986,2882.039999999999,3590.0
mongo,connection filter on edge property,build,2935.0,106.42998296422488,126.0,29.965802830853647,0.28155414476507323,56.0,137.0,148.0,165.0,194.0
neo4j,connection filter on edge property,build,2538.0,14.87391646966115,15.0,1.775279519125214,0.11935521641165014,11.0,17.0,18.0,19.0,19.0
postgres,connection filter on edge property,build,2855.0,65.07145359019265,61.0,19.91426458448806,0.30603687924207473,38.0,99.0,104.0,118.0,123.0
mongo,connection filter on edge property,exec,2950.0,5159.4230508474575,3147.5,4586.673818894623,0.8889896745608488,651.0,11673.2,12112.199999999999,13109.149999999985,15942.0
neo4j,connection filter on edge property,exec,2944.0,4629.875,2937.0,3590.987403407385,0.7756121716908956,992.0,9484.900000000005,10205.4,12911.020000000015,19567.0
postgres,connection filter on edge property,exec,2949.0,1336.280434045439,1067.0,705.149164113726,0.5276954942601128,466.0,2305.0,2503.6,2801.04,3956.0
mongo,connection filter on edge property,total,2950.0,5267.762711864407,3278.0,4602.3030501969615,0.8736731895366789,718.0,11804.1,12238.55,13214.219999999994,16071.0
neo4j,connection filter on edge property,total,2944.0,4645.900815217391,2952.5,3589.6258720282026,0.7726436733798926,1010.0,9500.600000000006,10216.55,12921.880000000014,19583.0
postgres,connection filter on edge property,total,2948.0,1405.438263229308,1158.0,702.9636723110536,0.5001739960429409,522.0,2361.3,2566.65,2854.070000000004,4014.0
mongo,connection filter on far node,build,2941.0,285.70282216933015,332.0,165.67983248842688,0.5799026808010733,71.0,492.0,591.0,685.7999999999997,815.0
neo4j,connection filter on far node,build,2923.0,13.842627437564147,13.0,3.2770544350770896,0.23673644688177384,9.0,18.0,19.0,22.7800000000002,26.0
postgres,connection filter on far node,build,2751.0,52.968738640494365,48.0,11.552808576635972,0.2181061673951945,38.0,70.0,77.0,85.0,89.0
mongo,connection filter on far node,exec,2950.0,5688.781355932203,3430.0,5105.8727978805455,0.8975336681829393,706.0,12856.1,13357.55,14769.259999999995,17908.0
neo4j,connection filter on far node,exec,2929.0,1872.5844998292932,1863.0,493.8078780272133,0.26370392261189246,1032.0,2517.2000000000003,2673.0,2992.3599999999974,3387.0
postgres,connection filter on far node,exec,2947.0,1593.759416355616,1225.0,954.2801299074164,0.5987604654217695,564.0,2887.0,3059.7,3426.16,5368.0
mongo,connection filter on far node,total,2950.0,5977.046779661017,3800.0,5232.520590427266,0.8754357767840699,794.0,13322.0,13775.349999999995,15212.229999999983,18498.0
neo4j,connection filter on far node,total,2929.0,1887.0993513144417,1877.0,491.6003614022911,0.2605058186575452,1050.0,2529.0,2686.0,3007.6399999999976,3399.0
postgres,connection filter on far node,total,2947.0,1651.1611808618934,1288.0,950.0335104032031,0.5753729686809212,611.0,2937.0,3111.0999999999995,3486.08,5409.0
mongo,connection get one by id,build,2913.0,38.251287332646754,37.0,6.7436390885608635,0.17629835644264172,22.0,48.0,49.0,54.0,60.0
neo4j,connection get one by id,build,2904.0,13.477961432506888,14.0,3.3764084738757068,0.25051329095899466,7.0,17.0,19.0,23.0,25.0
postgres,connection get one by id,build,2610.0,41.74750957854406,41.0,2.794659585192839,0.06694194727795551,35.0,46.0,48.0,50.0,50.0
mongo,connection get one by id,exec,2818.0,523.3977998580554,502.0,72.38351166191697,0.13829540682354274,374.0,640.0,663.0,699.8299999999999,736.0
neo4j,connection get one by id,exec,2823.0,1051.1898689337584,1022.0,132.5636632558962,0.12610820097644015,751.0,1238.8000000000002,1309.0,1403.0,1438.0
postgres,connection get one by id,exec,2949.0,981.7755171244489,738.0,550.6886004494478,0.5609109117554446,376.0,1700.0,1770.6,2190.2,2931.0
mongo,connection get one by id,total,2836.0,563.962976022567,540.0,80.17574855877724,0.1421649150166358,398.0,694.0,714.0,770.0,798.0
neo4j,connection get one by id,total,2819.0,1064.8921603405463,1034.0,131.99640726870763,0.12395283971899647,767.0,1250.2000000000003,1324.0,1418.8200000000002,1452.0
postgres,connection get one by id,total,2949.0,1026.46998982706,780.0,551.0805232251025,0.5368695906228576,419.0,1744.0,1824.0,2241.08,3009.0
mongo,connection id in list,build,2452.0,104.85114192495922,103.0,10.834059859565139,0.10332801017388016,82.0,119.0,127.0,144.48999999999978,149.0
neo4j,connection id in list,build,2881.0,18.150989239847274,16.0,4.025065548149255,0.22175461044916156,11.0,23.0,24.0,30.0,32.0
postgres,connection id in list,build,2627.0,52.12105062809288,49.0,10.585155110842207,0.20308790753993133,40.0,75.0,78.0,80.73999999999978,82.0
mongo,connection id in list,exec,2887.0,950.9643228264634,921.0,148.958883252891,0.15663982304841287,744.0,1189.0,1258.6999999999998,1326.2799999999997,1371.0
neo4j,connection id in list,exec,2907.0,1675.764361885105,1621.0,208.2423359231085,0.1242670751685231,1346.0,1958.0,2052.3999999999996,2258.3400000000006,2347.0
postgres,connection id in list,exec,2950.0,1536.6877966101695,1272.5,726.5500821405823,0.47280266280717737,672.0,2500.0,2575.199999999999,2883.5699999999983,3654.0
mongo,connection id in list,total,2903.0,1069.6248708232863,1034.0,158.8492392205249,0.14850929849663952,842.0,1308.0,1373.0,1490.98,1538.0
neo4j,connection id in list,total,2908.0,1695.1348005502064,1638.0,209.48353872223814,0.12357928033466367,1362.0,1978.0,2074.9500000000003,2283.7899999999995,2378.0
postgres,connection id in list,total,2950.0,1594.7572881355932,1333.5,725.8470806413144,0.4551457993271762,729.0,2563.0,2645.0,2952.5299999999993,3920.0
mongo,connection id in list only,build,2518.0,116.52422557585385,115.0,14.197231822936352,0.12183931498171058,88.0,135.30000000000018,144.0,162.0,173.0
neo4j,connection id in list only,build,2880.0,16.615972222222222,15.0,3.610570009898703,0.217295139978022,10.0,22.0,23.0,27.0,29.0
postgres,connection id in list only,build,2507.0,37.5620263262864,37.0,4.1548779448663495,0.11061378608210791,27.0,43.0,46.0,50.940000000000055,52.0
mongo,connection id in list only,exec,2887.0,968.9882230689296,941.0,158.44987533481674,0.1635209505776886,680.0,1222.4,1297.6999999999998,1380.8399999999992,1438.0
neo4j,connection id in list only,exec,2911.0,1462.3558914462385,1399.0,196.7534516099618,0.1345455321518053,1092.0,1742.0,1822.5,1993.9,2107.0
postgres,connection id in list only,exec,2950.0,1400.5461016949153,1136.0,730.461766565804,0.5215549603699675,571.0,2349.0,2447.0,2812.1399999999967,3899.0
mongo,connection id in list only,total,2894.0,1098.2149274360747,1064.0,165.89210207744867,0.15105613476293325,796.0,1352.7000000000003,1419.0,1525.0700000000002,1600.0
neo4j,connection id in list only,total,2911.0,1479.9216763998627,1417.0,197.02435189051124,0.133131607592777,1106.0,1762.0,1841.0,2015.5000000000005,2123.0
postgres,connection id in list only,total,2950.0,1442.7515254237287,1179.0,730.1213286735107,0.5060617270593963,604.0,2392.0,2492.5499999999997,2864.5099999999998,3960.0
mongo,deep sub collection child range filter,build,2524.0,405.7757527733756,398.5,55.34720543489911,0.13639850350006089,305.0,477.0,518.8499999999999,585.0,605.0
neo4j,deep sub collection child range filter,build,2494.0,8.129109863672815,8.0,0.9029138159115967,0.1110716709521319,7.0,9.700000000000273,10.0,10.0,10.0
postgres,deep sub collection child range filter,build,2535.0,43.92268244575937,42.0,5.916441506045914,0.13470127907948692,35.0,53.0,57.0,64.0,67.0
mongo,deep sub collection child range filter,exec,2950.0,5026.35593220339,3351.5,3773.9214366393217,0.7508265406475021,1111.0,10336.1,10823.099999999999,11545.529999999999,13775.0
neo4j,deep sub collection child range filter,exec,2949.0,2814.8453713123095,2197.0,1303.819736331339,0.4631940886058281,1280.0,4624.400000000001,4860.6,5607.799999999999,7544.0
postgres,deep sub collection child range filter,exec,2950.0,1547.877966101695,1295.0,824.9756213847851,0.5329720038992948,552.0,2701.1,2859.5499999999997,3156.5699999999983,4088.0
mongo,deep sub collection child range filter,total,2950.0,5479.115254237288,3767.5,3852.534859889587,0.7031308306409906,1419.0,10889.0,11318.0,12178.90999999999,14200.0
neo4j,deep sub collection child range filter,total,2949.0,2824.2099016615803,2206.0,1304.1431875188614,0.46177275518777444,1288.0,4633.200000000001,4868.6,5616.759999999999,7552.0
postgres,deep sub collection child range filter,total,2950.0,1599.0003389830508,1342.0,830.1524042258753,0.5191696236623967,594.0,2747.0,2903.0,3222.0599999999986,4189.0
mongo,"deep sub collection child, grandchild and parent range filter",build,2888.0,237.80505540166206,231.0,38.89219887615807,0.16354656048193603,151.0,295.0,308.0,340.0,352.0
neo4j,"deep sub collection child, grandchild and parent range filter",build,2853.0,8.202593760953382,8.0,1.545806071827961,0.1884533254818038,4.0,11.0,11.0,12.0,12.0
postgres,"deep sub collection child, grandchild and parent range filter",build,2562.0,47.7576112412178,43.0,10.799700571810492,0.22613569420929655,35.0,63.0,78.0,79.0,79.0
mongo,"deep sub collection child, grandchild and parent range filter",exec,2950.0,4952.304406779661,3152.0,3822.852638085912,0.771934098568832,1043.0,10329.1,10764.099999999999,11853.39999999999,13919.0
neo4j,"deep sub collection child, grandchild and parent range filter",exec,2947.0,2493.5870376654225,1882.0,1250.35276250109,0.5014273589069147,1023.0,4242.4,4453.0,5293.499999999999,7227.0
postgres,"deep sub collection child, grandchild and parent range filter",exec,2947.0,1054.5432643366134,973.0,420.7720965577622,0.39900885130821,493.0,1571.8000000000002,1800.6999999999998,2067.54,2591.0
mongo,"deep sub collection child, grandchild and parent range filter",total,2950.0,5195.428474576272,3382.0,3829.3848683735387,0.7370681527255277,1249.0,10564.0,11014.049999999997,12130.189999999984,14128.0
neo4j,"deep sub collection child, grandchild and parent range filter",total,2947.0,2502.7197149643707,1890.0,1251.1724481752428,0.49992511774058357,1029.0,4251.8,4461.7,5305.499999999999,7236.0
postgres,"deep sub collection child, grandchild and parent range filter",total,2947.0,1109.7295554801492,1024.0,431.60997936691626,0.38893258022687394,533.0,1646.8000000000002,1870.0999999999995,2167.7,2729.0
mongo,deep sub collection collect all,build,819.0,898.003663003663,883.0,67.89050753574365,0.07560159310337548,755.0,996.2000000000003,1045.1,1107.9199999999996,1141.0
neo4j,deep sub collection collect all,build,875.0,7.1417142857142855,7.0,0.9116757451360484,0.12765502912370658,6.0,8.0,9.0,9.0,9.0
postgres,deep sub collection collect all,build,844.0,39.943127962085306,39.0,4.118538671119195,0.10311006877149385,34.0,46.0,49.0,52.569999999999936,54.0
mongo,deep sub collection collect all,exec,898.0,1724.1380846325167,1691.0,181.5256626366046,0.1052848749497318,1341.0,1998.3000000000002,2088.15,2217.0299999999997,2247.0
neo4j,deep sub collection collect all,exec,919.0,2213.3144722524485,2185.0,234.63711405362767,0.10601164768729944,1758.0,2538.8,2653.3999999999996,2854.8199999999997,2909.0
postgres,deep sub collection collect all,exec,889.0,928.6692913385826,899.0,83.4344213785954,0.08984298517972221,814.0,1062.2,1109.0,1156.12,1178.0
mongo,deep sub collection collect all,total,875.0,2652.189714285714,2590.0,266.43254801183446,0.10045757532982133,2153.0,3032.0,3217.5,3423.52,3472.0
neo4j,deep sub collection collect all,total,919.0,2221.3253536452667,2195.0,235.46092959849133,0.10600019903076888,1764.0,2550.4,2660.5999999999995,2864.0,2918.0
postgres,deep sub collection collect all,total,889.0,972.5725534308211,943.0,88.17446343808547,0.09066106495298841,856.0,1107.0,1165.3999999999996,1215.12,1239.0
mongo,deep sub collection collect all only,build,871.0,716.5556831228473,710.0,32.22298475313271,0.04496926828170638,650.0,764.0,787.5,805.3,813.0
neo4j,deep sub collection collect all only,build,881.0,6.3461975028376845,6.0,0.7593431384146391,0.11965324717283081,5.0,7.0,8.0,8.0,8.0
postgres,deep sub collection collect all only,build,856.0,22.251168224299064,22.0,2.062474194564973,0.09269060274833921,18.0,25.0,26.0,28.0,28.0
mongo,deep sub collection collect all only,exec,912.0,1703.5274122807018,1681.5,154.4669219710083,0.09067474984990481,1355.0,1928.9,2006.4499999999998,2107.24,2152.0
neo4j,deep sub collection collect all only,exec,901.0,1853.4517203107657,1826.0,194.99382084179408,0.10520577293974495,1403.0,2130.0,2221.0,2327.0,2373.0
postgres,deep sub collection collect all only,exec,879.0,572.5574516496018,559.0,47.946853273481985,0.08374155839792453,491.0,640.2,670.0,712.44,727.0
mongo,deep sub collection collect all only,total,911.0,2432.7574094401757,2397.0,184.17314890465832,0.07570551350084681,2005.0,2708.0,2790.5,2909.7,2937.0
neo4j,deep sub collection collect all only,total,901.0,1860.5438401775805,1833.0,195.39683699905854,0.1050213560033118,1409.0,2136.0,2229.0,2333.0,2380.0
postgres,deep sub collection collect all only,total,878.0,596.2790432801822,582.5,49.304543498281696,0.08268703060072875,511.0,665.0,692.5999999999999,742.69,754.0
mongo,deep sub collection equality,build,2944.0,632.7235054347826,402.0,474.9421049301506,0.7506313592756273,148.0,1276.0,1352.85,1704.0,2413.0
neo4j,deep sub collection equality,build,2665.0,7.625515947467167,8.0,0.8234241742323926,0.10798274895823867,6.0,9.0,9.0,9.0,9.0
postgres,deep sub collection equality,build,2573.0,42.28565876408861,41.0,4.526019506073783,0.10703438561343961,30.0,49.0,53.0,56.0,57.0
mongo,deep sub collection equality,exec,2950.0,4965.225762711864,2922.0,4146.156059500511,0.835038779230856,859.0,11000.1,11409.199999999999,12593.159999999996,16074.0
neo4j,deep sub collection equality,exec,2948.0,3204.41960651289,2369.0,1987.5482459157572,0.6202521797944698,991.0,5949.6,6235.550000000001,6957.220000000015,9830.0
postgres,deep sub collection equality,exec,2950.0,1900.5372881355931,1283.5,1357.0373300529009,0.7140282584953332,500.0,3777.0,3980.0999999999995,4435.51,6620.0
mongo,deep sub collection equality,total,2950.0,5604.117288135593,3368.0,4611.320543558942,0.8228451166290739,1044.0,12279.0,12768.199999999999,13948.099999999999,17328.0
neo4j,deep sub collection equality,total,2948.0,3213.1445047489824,2377.0,1988.0403747251935,0.6187211224975714,997.0,5959.3,6244.200000000001,6965.690000000015,9840.0
postgres,deep sub collection equality,total,2950.0,1952.4030508474577,1335.0,1361.2579938410083,0.6972218124992902,538.0,3828.0,4031.5499999999997,4500.039999999999,6694.0
mongo,deep sub collection get one by id,build,2842.0,125.40288529204786,123.0,19.29979579384526,0.15390232648075372,76.0,150.0,159.0,178.0,186.0
neo4j,deep sub collection get one by id,build,2579.0,7.502132609538581,7.0,0.7386950602432302,0.09846467647132988,6.0,8.0,9.0,9.0,9.0
postgres,deep sub collection get one by id,build,2693.0,42.23616784255477,41.0,4.3568445090260335,0.1031543516274297,32.0,49.0,52.0,55.0,55.0
mongo,deep sub collection get one by id,exec,2906.0,1028.4232622161046,988.0,182.95379004002166,0.17789736654320953,651.0,1289.0,1353.75,1496.8999999999996,1577.0
neo4j,deep sub collection get one by id,exec,2890.0,1205.747750865052,1168.0,179.7481364620276,0.14907607029170822,724.0,1477.0,1544.0,1659.1100000000001,1711.0
postgres,deep sub collection get one by id,exec,2950.0,1195.2993220338983,870.0,690.582242805945,0.5777483765579852,435.0,2115.0,2172.5499999999997,2588.0,3349.0
mongo,deep sub collection get one by id,total,2913.0,1158.6117404737383,1117.0,201.32395566127482,0.17376308959113135,732.0,1442.0,1510.4,1683.0,1759.0
neo4j,deep sub collection get one by id,total,2890.0,1214.3574394463667,1176.0,180.35193832143977,0.14851635314530076,731.0,1485.0,1553.5499999999997,1667.2200000000003,1721.0
postgres,deep sub collection get one by id,total,2950.0,1242.0227118644068,913.5,693.2414344920122,0.5581551994740771,473.0,2169.0,2230.5499999999997,2640.549999999999,3404.0
mongo,deep sub collection grand child range filter,build,2950.0,16159.245084745762,7857.5,17193.169459971083,1.0639834577545544,493.0,40097.19999999999,44569.95,49467.94999999999,59361.0
neo4j,deep sub collection grand child range filter,build,2515.0,8.398807157057654,8.0,0.8297847487778771,0.09879792847494963,7.0,9.0,10.0,10.0,10.0
postgres,deep sub collection grand child range filter,build,2902.0,53.026878015161955,44.0,17.116526879642254,0.32278964027918317,35.0,79.0,84.0,101.0,113.0
mongo,deep sub collection grand child range filter,exec,2950.0,25173.40813559322,13768.0,25090.924344755895,0.9967233760961949,1336.0,60236.6,63600.35,68582.83999999998,82309.0
neo4j,deep sub collection grand child range filter,exec,2938.0,2968.7784206943497,2312.0,1453.2123706917675,0.4894984282295761,1232.0,5126.900000000001,5516.900000000001,6268.1600000000035,7705.0
postgres,deep sub collection grand child range filter,exec,2945.0,1206.2217317487266,1102.0,474.6054333090633,0.393464502269414,573.0,1824.6,1982.5999999999995,2333.759999999999,2781.0
mongo,deep sub collection grand child range filter,total,2950.0,41333.070847457624,21873.0,42172.37504083296,1.020305875565666,1857.0,102163.7,105926.34999999999,114224.29999999994,130016.0
neo4j,deep sub collection grand child range filter,total,2938.0,2980.21817562968,2322.5,1455.9052364740587,0.48852303780291034,1239.0,5151.200000000001,5537.3,6277.1600000000035,7723.0
postgres,deep sub collection grand child range filter,total,2945.0,1261.4804753820033,1156.0,484.4106814092366,0.38400172722653253,611.0,1903.6,2055.399999999998,2426.9199999999996,2857.0
mongo,deep sub collection id in list,build,2776.0,274.3191642651297,275.0,39.072947349548315,0.14243608336377214,191.0,322.0,338.0,372.0,392.0
neo4j,deep sub collection id in list,build,2609.0,13.813338443848219,14.0,1.2427852868580556,0.08996994404430386,11.0,15.0,16.0,18.0,18.0
postgres,deep sub collection id in list,build,2615.0,48.76443594646272,47.0,5.3179293011145825,0.10905343613433788,37.0,57.0,61.0,65.0,66.0
mongo,deep sub collection id in list,exec,2936.0,1549.5126021798364,1475.5,291.1100177434105,0.18787199105956304,973.0,1974.0,2078.0,2283.2500000000005,2466.0
neo4j,deep sub collection id in list,exec,2864.0,1573.0694832402235,1530.0,207.95776020368416,0.13219871240228423,1122.0,1881.0,1980.6999999999998,2119.74,2163.0
postgres,deep sub collection id in list,exec,2950.0,1550.0494915254237,1267.0,794.3817805588856,0.5124880108035287,634.0,2607.1,2731.5499999999997,3076.039999999999,3854.0
mongo,deep sub collection id in list,total,2940.0,1839.139455782313,1747.0,329.7174147726067,0.17927809320601798,1191.0,2323.1,2415.0,2649.8300000000004,2886.0
neo4j,deep sub collection id in list,total,2861.0,1587.9653967144354,1545.0,207.810759440547,0.1308660502744681,1139.0,1894.0,1994.0,2132.4,2176.0
postgres,deep sub collection id in list,total,2950.0,1605.5389830508475,1324.5,798.3053522353326,0.49721953852431017,678.0,2669.1,2786.0999999999995,3179.5299999999993,3905.0
mongo,deep sub collection id in list only,build,2763.0,277.3416576185306,270.0,31.140204513617604,0.11228102110952759,220.0,327.0,343.9000000000001,361.0,371.0
neo4j,deep sub collection id in list only,build,2625.0,13.420190476190475,13.0,1.3521564056766182,0.10075538108609979,10.0,15.0,16.0,18.0,18.0
postgres,deep sub collection id in list only,build,2538.0,31.123719464144997,30.0,3.665946160109398,0.11778624866261966,20.0,36.0,39.0,43.0,44.0
mongo,deep sub collection id in list only,exec,2936.0,1611.7881471389646,1585.0,287.89545603209024,0.17861867053875818,1083.0,2013.0,2091.0,2289.9500000000003,2465.0
neo4j,deep sub collection id in list only,exec,2888.0,1471.8448753462603,1459.0,204.3036993305572,0.13880790207765173,1064.0,1749.0,1842.3000000000002,2001.13,2068.0
postgres,deep sub collection id in list only,exec,2950.0,1421.2538983050847,1185.0,766.3668318764824,0.5392188072732202,520.0,2407.0,2545.0999999999995,2861.549999999999,3573.0
mongo,deep sub collection id in list only,total,2935.0,1900.0940374787053,1893.0,301.40272947094286,0.15862516461073875,1311.0,2300.6,2393.5999999999995,2603.9799999999996,2791.0
neo4j,deep sub collection id in list only,total,2888.0,1486.889889196676,1474.0,204.9207548176308,0.13781837936119373,1076.0,1762.3000000000002,1857.65,2016.0400000000009,2084.0
postgres,deep sub collection id in list only,total,2950.0,1457.477627118644,1221.0,767.9187230095755,0.5268819971718606,548.0,2444.1,2581.5499999999997,2915.0,3612.0
mongo,deep sub collection parent range filter,build,2578.0,379.8130333591932,370.0,38.598406366474286,0.10162475475129724,314.0,436.0,461.0,504.23,518.0
neo4j,deep sub collection parent range filter,build,2523.0,8.111375346809353,8.0,0.903272648767869,0.11135875362039255,7.0,9.0,10.0,10.0,10.0
postgres,deep sub collection parent range filter,build,2508.0,43.74282296650718,41.0,6.326797680695975,0.14463624548283616,33.0,53.0,58.0,66.92999999999984,70.0
mongo,deep sub collection parent range filter,exec,2950.0,4443.266101694915,3048.0,3221.5988445167377,0.7250519709561928,1087.0,9046.3,9483.0,10687.219999999994,12559.0
neo4j,deep sub collection parent range filter,exec,2948.0,2904.4898236092267,2441.5,1356.6990100359815,0.46710406729884735,1235.0,4724.6,5109.950000000001,6037.190000000004,8158.0
postgres,deep sub collection parent range filter,exec,2950.0,1810.7586440677967,1330.0,1150.6104838913782,0.6354300655478733,577.0,3425.2,3657.5499999999997,4055.0999999999976,6114.0
mongo,deep sub collection parent range filter,total,2950.0,4855.163389830508,3473.0,3242.808885838522,0.6679093215752163,1419.0,9457.3,9917.55,11091.829999999993,12903.0
neo4j,deep sub collection parent range filter,total,2948.0,2913.9647218453188,2452.5,1356.9641839471901,0.46567625674200647,1243.0,4733.6,5120.3,6048.310000000005,8169.0
postgres,deep sub collection parent range filter,total,2950.0,1861.4437288135593,1381.5,1154.9521194209576,0.6204603993896163,625.0,3489.0,3711.199999999999,4115.0199999999995,6216.0
mongo,dynamic collection all,build,873.0,70.55899198167239,69.0,6.1626661461258285,0.08734062056508082,57.0,80.0,83.0,88.0,89.0
neo4j,dynamic collection all,build,866.0,7.830254041570439,8.0,0.7050989715392639,0.09004803264312086,6.0,9.0,9.0,9.0,9.0
postgres,dynamic collection all,build,936.0,24.20405982905983,21.0,6.452792337794967,0.26659958632425906,16.0,33.0,36.0,43.64999999999998,48.0
mongo,dynamic collection all,exec,897.0,721.2229654403567,697.0,74.69260970949004,0.10356382601306244,608.0,845.0,881.0,931.0,943.0
neo4j,dynamic collection all,exec,936.0,1726.025641025641,1657.5,258.77551517922467,0.14992564943905165,1347.0,2070.0,2218.0,2404.65,2573.0
postgres,dynamic collection all,exec,871.0,679.3628013777268,632.0,125.01184015080486,0.18401337237965446,534.0,847.0,923.5,1046.4999999999998,1082.0
mongo,dynamic collection all,total,886.0,792.7957110609481,769.5,76.39096600907011,0.09635643198276254,678.0,913.5,954.75,1014.15,1029.0
neo4j,dynamic collection all,total,936.0,1734.6057692307693,1666.5,258.97300569347055,0.14929790404670168,1353.0,2078.5,2226.5,2415.3,2582.0
postgres,dynamic collection all,total,872.0,704.0516055045872,655.0,128.26308836405198,0.18217853259794362,552.0,872.6999999999999,958.7999999999997,1092.0,1120.0
mongo,dynamic collection all only,build,847.0,46.16528925619835,45.0,5.253486909603579,0.11379733549266613,37.0,54.0,58.0,62.0,63.0
neo4j,dynamic collection all only,build,935.0,8.019251336898396,8.0,1.2109659000426882,0.1510073508322104,5.0,10.0,10.0,12.0,12.0
postgres,dynamic collection all only,build,909.0,26.377337733773377,25.0,4.297265439946774,0.1629150554661391,18.0,35.0,36.0,37.0,38.0
mongo,dynamic collection all only,exec,900.0,754.8333333333334,726.0,80.98704904772984,0.1072912992462749,614.0,888.0,932.05,972.01,1002.0
neo4j,dynamic collection all only,exec,941.0,1607.788522848034,1541.0,234.07883495634078,0.14559056221006847,1264.0,1913.0,2038.0,2250.8,2393.0
postgres,dynamic collection all only,exec,896.0,594.4207589285714,566.0,70.53961503478585,0.11866950131743674,504.0,717.0,739.0,785.1499999999999,810.0
mongo,dynamic collection all only,total,905.0,806.032044198895,776.0,87.07544327530562,0.10802975378212015,652.0,949.0,990.8,1052.8000000000002,1064.0
neo4j,dynamic collection all only,total,941.0,1616.7035069075453,1551.0,235.35585162035773,0.1455776217561066,1272.0,1923.0,2046.0,2267.8,2404.0
postgres,dynamic collection all only,total,905.0,624.7657458563536,594.0,76.05824458083768,0.1217388198461268,526.0,747.0,778.8,846.0,861.0
mongo,dynamic collection all range filter,build,2924.0,34.05437756497948,38.0,9.088577567786293,0.2668842662134785,19.0,44.0,48.0,56.0,62.0
neo4j,dynamic collection all range filter,build,2907.0,9.767457860337117,10.0,2.012247557283178,0.20601548387061347,5.0,12.0,13.0,14.0,15.0
postgres,dynamic collection all range filter,build,2871.0,32.43538836642285,32.0,7.45256227812943,0.22976639570144106,20.0,45.0,46.0,48.0,50.0
mongo,dynamic collection all range filter,exec,2950.0,3389.7101694915254,2201.5,2917.1570713929095,0.8605918870728994,476.0,7557.0,7951.199999999999,8622.299999999992,9622.0
neo4j,dynamic collection all range filter,exec,2946.0,2790.724032586558,2116.0,1726.2368194292776,0.6185623513011174,916.0,5175.0,5383.5,6080.4000000000015,9826.0
